;id_reference;type_reference;designation;programme;code_filiere;coeff_avion;magasin;livrable;constituant;famille_code_filiere;norm_mat_inge;norm_mat_fab;indice_manufacturing;avion_impacte_pp;priorite_pp;indice_client_pp;classe_piece_ref_pp;procedes_speciaux_ind;cms_mat_pp;fournisseur_cmde;supplier_cmde;rang_appro;type_cycle;quantite_commande;cycle_negocie;quantite_receptionnee;etat_reference;etat_reference.1;supplier_achat;fournisseur_achat;indice_client.1;autonomie_matiere;autonomie_quincaillerie;quantite_FAI;type_cycle.1;cycle_fil_rouge_1ere_commande;cycle_fil_rouge_recommande;NRC_fil_rouge_total;RC_fil_rouge;cycle_standard_1ere_commande;cycle_standard_recommande;NRC_standard_total;RC_standard;devise;lag_time;date_reception_OMP_new;date_besoin_client_new;date_transmission_proc_new;date_emission_commande_new;date_livraison_contractuelle_new;date_livraison_previsionnelle_S_new;date_reception_effective_new;date_livraison_contractuelle_initiale_new;date_liberation_new;date_affectation_new
522;15872;PE;FRAME CUT DOUBLER;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A4;P2_MSN1;P0;A;2.0;144-005;B0BAMS516003K4-02;fournisseur_10;supplier_10;1;Speedshop;5;50.0;5;Stock Available;Stock disponible;supplier_10;fournisseur_10;A00;False;False;5.0;Speedshop;50.0;50.0;0.046233045;0.00173323;100.0;100.0;0.026418883;0.00173323;devise_2;-3;1392854400000000000;1401148800000000000;1393804800000000000;1394496000000000000;1400630400000000000;1400803200000000000;1401148800000000000;1400630400000000000;1401408000000000000;1394409600000000000
523;15873;PE;MOUSE HOLE DOUBLER;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A.4;P2_MSN1;P0;A;2.0;-;B0BAMS516003K4-02;fournisseur_10;supplier_10;1;Speedshop;5;50.0;5;Stock Available;Stock disponible;supplier_10;fournisseur_10;A00;False;False;5.0;Speedshop;50.0;50.0;0.046233045;0.001862758;100.0;100.0;0.026418883;0.001862758;devise_2;-1;1392854400000000000;1401148800000000000;1393804800000000000;1394496000000000000;1401062400000000000;1401408000000000000;1401148800000000000;1400630400000000000;1401235200000000000;1394409600000000000
524;15874;PE;MOUSE HOLE DOUBLER;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A.4;P2_MSN1;P0;A;2.0;-;B0BAMS516003K4-02;fournisseur_10;supplier_10;1;Speedshop;5;50.0;5;Stock Available;Stock disponible;supplier_10;fournisseur_10;A00;False;False;5.0;Speedshop;50.0;50.0;0.046233045;0.001862758;100.0;100.0;0.026418883;0.001862758;devise_2;-6;1392854400000000000;1401148800000000000;1393804800000000000;1394496000000000000;1401062400000000000;1401408000000000000;1401148800000000000;1400630400000000000;1401667200000000000;1394409600000000000
525;15875;PE;MOUSE HOLE DOUBLER;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A.4;P2_MSN1;P0;A;2.0;-;B0BAMS516003K4-02;fournisseur_10;supplier_10;1;Speedshop;5;50.0;5;Stock Available;Stock disponible;supplier_10;fournisseur_10;A00;False;False;5.0;Speedshop;50.0;50.0;0.046233045;0.001748175;100.0;100.0;0.026418883;0.001748175;devise_2;-3;1392854400000000000;1401148800000000000;1393804800000000000;1394496000000000000;1400630400000000000;1400803200000000000;1401148800000000000;1400630400000000000;1401408000000000000;1394409600000000000
526;15877;PE;MOUSE HOLE DOUBLER;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A.3;P2_MSN1;P0;A;2.0;-;B0BAMS516003K4-02;fournisseur_10;supplier_10;1;Speedshop;5;50.0;5;Stock Available;Stock disponible;supplier_10;fournisseur_10;A00;False;False;5.0;Speedshop;50.0;50.0;0.046233045;0.001747269;100.0;100.0;0.026418883;0.001747269;devise_2;-1;1392854400000000000;1401148800000000000;1393804800000000000;1394496000000000000;1400630400000000000;1400803200000000000;1401148800000000000;1400630400000000000;1401235200000000000;1394409600000000000
527;15881;PE;LONGERON, STGR 19, FS 523.40;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A4;P2_MSN1;P0;A;2.0;144-005;B0BAMS516003K7-01;fournisseur_12;supplier_12;1;Speedshop;5;35.0;5;Stock Available;Stock disponible;supplier_12;fournisseur_12;A00;False;False;5.0;Speedshop;35.0;35.0;0.06793427;0.036206583;70.0;70.0;0.06793427;0.031511538;devise_2;-20;1392854400000000000;1401148800000000000;1392940800000000000;1399334400000000000;1403049600000000000;1403049600000000000;1402876800000000000;1398124800000000000;1402876800000000000;1393891200000000000
528;15882;PE;LONGERON, STGR 19, FS 523.40;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A4;P2_MSN1;P0;A;2.0;144-005;B0BAMS516003K7-01;fournisseur_12;supplier_12;1;Speedshop;5;35.0;2;Stock Available;Stock disponible;supplier_12;fournisseur_12;A00;False;False;5.0;Speedshop;35.0;35.0;0.06793427;0.036206583;70.0;70.0;0.06793427;0.031511538;devise_2;-20;1392854400000000000;1401148800000000000;1392940800000000000;1399334400000000000;1403049600000000000;1403049600000000000;1402876800000000000;1398124800000000000;1402876800000000000;1393891200000000000
529;15885;PE;STGR13RH - OWEED STOP FITTINGS JOINT;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A.3;P2_MSN1;P0;A;2.0;-;B0QQA25012I6-01;fournisseur_10;supplier_10;1;Speedshop;5;60.0;5;Stock Available;Stock disponible;supplier_10;fournisseur_10;A00;False;False;5.0;Speedshop;50.0;50.0;0.072651927;0.004102022;100.0;100.0;0.041515387;0.004102022;devise_2;-1;1392854400000000000;1401148800000000000;1393804800000000000;1394496000000000000;1401840000000000000;1400803200000000000;1401148800000000000;1401840000000000000;1401235200000000000;1394409600000000000
530;15886;PE;RIB LOWER FS741 LH;programme_2;code_filiere_24;1.0;magasin_13;False;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A4;P2_MSN1;P1;A;2.0;144-005;B0QQA25012I4-03;fournisseur_12;supplier_12;1;Speedshop;5;35.0;5;Stock Available;Stock disponible;supplier_12;fournisseur_12;A00;False;False;5.0;Standard;35.0;35.0;0.050784641;0.007544025;70.0;70.0;0.050784641;0.002849012;devise_2;49;1392854400000000000;1404432000000000000;1392940800000000000;1397433600000000000;1398816000000000000;1400198400000000000;1400112000000000000;1401148800000000000;1400198400000000000;1393372800000000000
531;15890;PE;DOUBLER, STGR 7;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A.4;P2_MSN1;P1;A;2.0;-;B0BAMS516003K4-02;fournisseur_9;supplier_9;1;Speedshop;5;25.0;5;Stock Available;Stock disponible;supplier_9;fournisseur_9;A00;False;False;5.0;Speedshop;25.0;25.0;0.015883032;0.011965218;50.0;50.0;0.010588688;0.007976842;devise_2;-6;1392940800000000000;1401148800000000000;1393200000000000000;1395273600000000000;1402272000000000000;1401062400000000000;1401235200000000000;1396915200000000000;1401667200000000000;1393891200000000000
532;15891;PE;DOUBLER, STGR 7;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A.4;P2_MSN1;P1;A;2.0;-;B0BAMS516003K4-02;fournisseur_9;supplier_9;1;Speedshop;5;25.0;5;Stock Available;Stock disponible;supplier_9;fournisseur_9;A00;False;False;5.0;Speedshop;25.0;25.0;0.015883032;0.011965218;50.0;50.0;0.010588688;0.007976842;devise_2;6;1392940800000000000;1401148800000000000;1393200000000000000;1395273600000000000;1402272000000000000;1402272000000000000;1400630400000000000;1396915200000000000;1400630400000000000;1393891200000000000
533;15892;PE;FRAME CUT DOUBLER;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A4;P2_MSN1;P0;A;2.0;144-005;B0BAMS516003K4-09;fournisseur_10;supplier_10;1;Speedshop;5;50.0;5;Stock Available;Stock disponible;supplier_10;fournisseur_10;A00;False;False;5.0;Speedshop;50.0;50.0;0.046233045;0.00173323;100.0;100.0;0.026418883;0.00173323;devise_2;-1;1393286400000000000;1401148800000000000;1393804800000000000;1394496000000000000;1400630400000000000;1400803200000000000;1401148800000000000;1400630400000000000;1401235200000000000;1394409600000000000
534;15893;PE;FRAME CUT DOUBLER;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A5;P2_MSN1;P0;A;2.0;144-005;B0BAMS516003K4-09;fournisseur_10;supplier_10;1;Speedshop;5;50.0;5;Stock Available;Stock disponible;supplier_10;fournisseur_10;A00;False;False;5.0;Speedshop;50.0;50.0;0.046233045;0.001720247;100.0;100.0;0.026418883;0.001720247;devise_2;-6;1393286400000000000;1401148800000000000;1393804800000000000;1394496000000000000;1400630400000000000;1400803200000000000;1401148800000000000;1400630400000000000;1401667200000000000;1394409600000000000
535;15894;PE;FRAME CUT DOUBLER;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A4;P2_MSN1;P0;A;2.0;144-005;B0BAMS516003K4-09;fournisseur_10;supplier_10;1;Speedshop;5;50.0;5;Stock Available;Stock disponible;supplier_10;fournisseur_10;A00;False;False;5.0;Speedshop;50.0;50.0;0.046233045;0.001738664;100.0;100.0;0.026418883;0.001738664;devise_2;-1;1393286400000000000;1401148800000000000;1393804800000000000;1394496000000000000;1400630400000000000;1400803200000000000;1401148800000000000;1400630400000000000;1401235200000000000;1394409600000000000
536;15896;PE;FRAME CUT DOUBLER;programme_2;code_filiere_24;2.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A4;P2_MSN1;P0;A;2.0;144-005;B0BAMS516003K4-09;fournisseur_10;supplier_10;1;Speedshop;10;50.0;10;Stock Available;Stock disponible;supplier_10;fournisseur_10;A00;False;False;10.0;Speedshop;50.0;40.0;0.046233045;0.001740778;100.0;80.0;0.026418883;0.001740778;devise_2;-1;1393286400000000000;1401148800000000000;1393804800000000000;1394496000000000000;1400630400000000000;1400803200000000000;1401148800000000000;1400630400000000000;1401235200000000000;1394409600000000000
537;15897;PE;FRAME CUT DOUBLER;programme_2;code_filiere_24;2.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A4;P2_MSN1;P0;A;2.0;144-005;B0BAMS516003K4-09;fournisseur_10;supplier_10;1;Speedshop;10;50.0;10;Stock Available;Stock disponible;supplier_10;fournisseur_10;A00;False;False;10.0;Speedshop;50.0;40.0;0.046233045;0.001740778;100.0;80.0;0.026418883;0.001740778;devise_2;-3;1393286400000000000;1401148800000000000;1393804800000000000;1394496000000000000;1400630400000000000;1400803200000000000;1401148800000000000;1400630400000000000;1401408000000000000;1394409600000000000
538;15900;PE;ANGLE, SIDE SILL;programme_2;code_filiere_16;2.0;magasin_13;False;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A.4;P2_MSN1;P0;A;2.0;-;B0QQA25012I4-03;fournisseur_9;supplier_9;1;Speedshop;10;25.0;10;Stock Available;Stock disponible;supplier_9;fournisseur_9;A00;False;False;10.0;Speedshop;25.0;25.0;0.01474853;0.011209004;50.0;50.0;0.009832353;0.00747277;devise_2;-23;1393286400000000000;1396828800000000000;1393804800000000000;1395273600000000000;1397520000000000000;1398384000000000000;1398729600000000000;1397520000000000000;1398816000000000000;1394496000000000000
539;15901;PE;DOUBLER;programme_2;code_filiere_10;1.0;magasin_13;False;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A.4;P2_MSN1;P1;A;2.0;-;B0QQA2505A0-09;fournisseur_11;supplier_11;1;Speedshop;5;36.0;5;Stock Available;Stock disponible;supplier_11;fournisseur_11;A00;False;False;5.0;Speedshop;36.0;36.0;0.021874835;0.010651726;72.0;72.0;0.014583223;0.005901611;devise_2;-130;1393286400000000000;1394755200000000000;1393372800000000000;1401667200000000000;1400457600000000000;1404432000000000000;1405036800000000000;1398124800000000000;1405987200000000000;1393459200000000000
540;15902;PE;STGR 14, AFT LATERAL PANEL, FWD RH;programme_2;code_filiere_19;16.0;magasin_14;False;False;famille_code_filiere_3;B0531049HA;B0531049HA;A6;P2_MSN1;P0;A;2.0;144-005;B0531049HA;fournisseur_12;supplier_12;1;Standard;32;35.0;10;Stock Available;Stock disponible;supplier_12;fournisseur_12;A00;False;False;32.0;Standard;30.0;30.0;0.02232773;0.01561673;60.0;60.0;0.02232773;0.010921717;devise_2;-33;1393372800000000000;1397779200000000000;1393804800000000000;1397433600000000000;1400716800000000000;1400716800000000000;1400457600000000000;1398384000000000000;1400630400000000000;1394064000000000000
541;15904;PE;DOUBLER;programme_2;code_filiere_61;1.0;magasin_13;False;False;famille_code_filiere_4;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A.4;;P1;A;2.0;-;B0QQA2505A2-01;fournisseur_9;supplier_9;2;Speedshop;5;25.0;3;Stock Available;Stock disponible;supplier_9;fournisseur_9;A00;False;False;5.0;Speedshop;25.0;25.0;0.017206694;0.01143681;50.0;50.0;0.011471079;0.007624641;devise_2;-71;1393372800000000000;1396828800000000000;1393891200000000000;1395100800000000000;1397779200000000000;1397779200000000000;1402617600000000000;1397779200000000000;1402963200000000000;1394755200000000000
542;15904;PE;DOUBLER;programme_2;code_filiere_61;1.0;magasin_13;False;False;famille_code_filiere_4;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A.4;;P1;A;2.0;-;B0QQA2505A2-01;fournisseur_9;supplier_9;3;Speedshop;2;25.0;2;Stock Available;Stock disponible;supplier_9;fournisseur_9;A00;False;False;5.0;Speedshop;25.0;25.0;0.017206694;0.01143681;50.0;50.0;0.011471079;0.007624641;devise_2;-149;1393372800000000000;1396828800000000000;1393891200000000000;1395100800000000000;1397779200000000000;1409875200000000000;1409616000000000000;1397779200000000000;1409702400000000000;1394755200000000000
543;15905;PE;PANEL, VERTICAL;programme_2;code_filiere_17;1.0;magasin_13;False;False;famille_code_filiere_4;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A.3;;P0;A;1.0;-;B0QQA2505A2-01;fournisseur_9;supplier_9;2;Speedshop;3;40.0;2;Stock Available;Stock disponible;supplier_9;fournisseur_9;A00;False;False;5.0;Speedshop;40.0;40.0;0.012143326;0.019107344;80.0;80.0;0.0080955;0.012738279;devise_2;66;1393372800000000000;1404345600000000000;1393891200000000000;1395273600000000000;1400198400000000000;1401062400000000000;1398211200000000000;1400198400000000000;1398643200000000000;1394064000000000000
544;15905;PE;PANEL, VERTICAL;programme_2;code_filiere_17;1.0;magasin_13;False;False;famille_code_filiere_4;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A.3;;P0;A;1.0;-;B0QQA2505A2-01;fournisseur_9;supplier_9;1;Speedshop;5;40.0;2;Stock Available;Stock disponible;supplier_9;fournisseur_9;A00;False;False;5.0;Speedshop;40.0;40.0;0.012143326;0.019107344;80.0;80.0;0.0080955;0.012738279;devise_2;66;1393372800000000000;1404345600000000000;1393891200000000000;1395273600000000000;1397606400000000000;1398643200000000000;1398211200000000000;1399334400000000000;1398643200000000000;1394064000000000000
545;15905;PE;PANEL, VERTICAL;programme_2;code_filiere_17;1.0;magasin_13;False;False;famille_code_filiere_4;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A.3;;P0;A;1.0;-;B0QQA2505A2-01;fournisseur_9;supplier_9;3;Speedshop;1;40.0;5;Stock Available;Stock disponible;supplier_9;fournisseur_9;A00;False;False;5.0;Speedshop;40.0;40.0;0.012143326;0.019107344;80.0;80.0;0.0080955;0.012738279;devise_2;8;1393372800000000000;1404345600000000000;1393891200000000000;1395273600000000000;1400198400000000000;1401062400000000000;1403654400000000000;1400198400000000000;1403654400000000000;1394064000000000000
546;15911;PE EQUIPEE;ECS MOVABLE BRACKET EQ.;programme_2;code_filiere_1;19.0;magasin_12;False;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A.2;P2_MSN1;P1;A;3.0;-;B0QQA2505A0-02;fournisseur_10;supplier_10;1;Speedshop;74;50.0;74;Stock Available;Stock disponible;supplier_10;fournisseur_10;A00;False;False;74.0;Speedshop;50.0;50.0;0.049063639;0.00172704;100.0;100.0;0.026418883;0.00172704;devise_2;-187;1393459200000000000;1397952000000000000;1395792000000000000;1400025600000000000;1405641600000000000;1408320000000000000;1408320000000000000;1405641600000000000;1414108800000000000;1399593600000000000
547;15912;PE EQUIPEE;ECS MOVABLE BRACKET EQ.;programme_2;code_filiere_1;18.0;magasin_12;False;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A.2;P2_MSN1;P1;A;3.0;-;B0QQA2505A0-02;fournisseur_10;supplier_10;1;Speedshop;68;50.0;68;Stock Available;Stock disponible;supplier_10;fournisseur_10;A00;False;False;68.0;Speedshop;50.0;50.0;0.049063639;0.001704999;100.0;100.0;0.026418883;0.001704999;devise_2;-137;1393459200000000000;1397952000000000000;1395792000000000000;1400025600000000000;1405641600000000000;1405641600000000000;1407196800000000000;1405641600000000000;1409788800000000000;1399593600000000000
548;15915;PE;STRINGER 10-12 SPLICE-01;programme_2;code_filiere_19;3.0;magasin_14;False;False;famille_code_filiere_3;B0502027HA;B0502027HA;A3;P2_MSN1;P0;A;2.0;144-005;B0502027HA;fournisseur_12;supplier_12;1;Standard;6;35.0;4;Stock Available;Stock disponible;supplier_12;fournisseur_12;A00;False;False;6.0;Standard;30.0;30.0;0.019670745;0.011463833;60.0;60.0;0.019670745;0.00676882;devise_2;5;1393459200000000000;1401148800000000000;1393804800000000000;1397433600000000000;1399939200000000000;1399420800000000000;1400025600000000000;1398384000000000000;1400716800000000000;1394064000000000000
549;15916;PE;STRINGER 14-15 SPLICE;programme_2;code_filiere_19;2.0;magasin_14;False;False;famille_code_filiere_3;B0502027HA;B0502027HA;A3;P2_MSN1;P0;A;2.0;144-005;B0502027HA;fournisseur_12;supplier_12;1;Standard;4;35.0;4;Stock Available;Stock disponible;supplier_12;fournisseur_12;A00;False;False;4.0;Standard;30.0;30.0;0.019670745;0.011287505;60.0;60.0;0.019670745;0.006592493;devise_2;21;1393459200000000000;1401148800000000000;1393804800000000000;1397433600000000000;1399939200000000000;1399939200000000000;1399248000000000000;1398384000000000000;1399334400000000000;1394064000000000000
550;15917;PE;BLKH FR FS797.00, AFT LATERAL PANEL, LH;programme_2;code_filiere_6;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A.7;P2_MSN1;P0;A;2.0;-;B0BAMS516003K5-01;fournisseur_18;supplier_18;2;Standard;1;45.0;1;Stock Available;Stock disponible;supplier_18;fournisseur_18;A00;False;False;2.0;Speedshop;45.0;45.0;0.052837765;0.022200316;90.0;90.0;0.052837765;0.022200316;devise_2;118;1393459200000000000;1409529600000000000;1393804800000000000;1395360000000000000;1398124800000000000;1398384000000000000;1398729600000000000;1398124800000000000;1399334400000000000;1394150400000000000
551;15917;PE;BLKH FR FS797.00, AFT LATERAL PANEL, LH;programme_2;code_filiere_6;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A.7;P2_MSN1;P0;A;2.0;-;B0BAMS516003K5-01;fournisseur_18;supplier_18;1;Standard;2;45.0;1;Stock Available;Stock disponible;supplier_18;fournisseur_18;A00;False;False;2.0;Speedshop;45.0;45.0;0.052837765;0.022200316;90.0;90.0;0.052837765;0.022200316;devise_2;119;1393459200000000000;1409529600000000000;1393804800000000000;1395360000000000000;1398124800000000000;1398124800000000000;1397692800000000000;1398124800000000000;1399248000000000000;1394150400000000000
552;15920;PE;FRAME CUT DOUBLER;programme_2;code_filiere_24;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A4;P2_MSN1;P0;A;2.0;144-005;B0BAMS516003K4-02;fournisseur_10;supplier_10;1;Speedshop;5;50.0;5;Stock Available;Stock disponible;supplier_10;fournisseur_10;A00;False;False;5.0;Speedshop;50.0;40.0;0.046233045;0.001736551;100.0;80.0;0.026418883;0.001736551;devise_2;-3;1393459200000000000;1401148800000000000;1393804800000000000;1394496000000000000;1400630400000000000;1400803200000000000;1401148800000000000;1400630400000000000;1401408000000000000;1394409600000000000
553;15921;PE;STGR 11RH OWEED STOP FITTINGS JUNCTION;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A3;P2_MSN1;P0;A;2.0;144-005;B0QQA25012I5-03;fournisseur_10;supplier_10;1;Speedshop;5;60.0;5;Stock Available;Stock disponible;supplier_10;fournisseur_10;A00;False;False;5.0;Speedshop;50.0;50.0;0.072651927;0.003970985;100.0;100.0;0.041515387;0.003970985;devise_2;-1;1393459200000000000;1401148800000000000;1393804800000000000;1394496000000000000;1401840000000000000;1400803200000000000;1401148800000000000;1401840000000000000;1401235200000000000;1394409600000000000
554;15923;PE;GUIDE;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A3;P2_MSN1;P1;A;2.0;144-005;B0QQA25012I5-01;fournisseur_10;supplier_10;1;Speedshop;5;50.0;5;Stock Available;Stock disponible;supplier_10;fournisseur_10;A00;False;False;5.0;Speedshop;50.0;50.0;0.039628324;0.001801315;100.0;100.0;0.022644757;0.001801315;devise_2;-1;1393459200000000000;1401148800000000000;1393804800000000000;1394496000000000000;1400630400000000000;1400803200000000000;1401148800000000000;1400630400000000000;1401235200000000000;1394409600000000000
555;15924;PE;INTERCOSTAL LEFT;programme_2;code_filiere_2;1.0;magasin_13;False;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;A.4;P2_MSN1;P1;A;2.0;-;B0QQA2504A0-03;fournisseur_11;supplier_11;1;Speedshop;5;53.0;2;Stock Available;Stock disponible;supplier_11;fournisseur_11;A00;False;False;5.0;Speedshop;53.0;53.0;0.151055623;0.011520112;106.0;106.0;0.100708781;0.006736604;devise_2;45;1393459200000000000;1404432000000000000;1393804800000000000;1400025600000000000;1399852800000000000;1400198400000000000;1400112000000000000;1401062400000000000;1400544000000000000;1394064000000000000
556;15925;PE;INTERCOSTAL RIGHT;programme_2;code_filiere_2;1.0;magasin_13;False;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;A.4;P2_MSN1;P1;A;2.0;-;B0QQA2504A0-03;fournisseur_11;supplier_11;1;Speedshop;5;53.0;2;Stock Available;Stock disponible;supplier_11;fournisseur_11;A00;False;False;5.0;Speedshop;53.0;53.0;0.151063171;0.011520112;106.0;106.0;0.100708781;0.006736604;devise_2;45;1393459200000000000;1404432000000000000;1393804800000000000;1400025600000000000;1399852800000000000;1400198400000000000;1400112000000000000;1401062400000000000;1400544000000000000;1394064000000000000
557;15925;PE;INTERCOSTAL RIGHT;programme_2;code_filiere_2;1.0;magasin_13;False;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;A.4;P2_MSN1;P1;A;2.0;-;B0QQA2504A0-03;fournisseur_11;supplier_11;3;Speedshop;3;53.0;2;Stock Available;Stock disponible;supplier_11;fournisseur_11;A00;False;False;5.0;Speedshop;53.0;53.0;0.151063171;0.011520112;106.0;106.0;0.100708781;0.006736604;devise_2;-137;1393459200000000000;1404432000000000000;1393804800000000000;1404864000000000000;1414713600000000000;1416528000000000000;1416182400000000000;1401062400000000000;1416268800000000000;1394064000000000000
558;15925;PE;INTERCOSTAL RIGHT;programme_2;code_filiere_2;1.0;magasin_13;False;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;A.4;P2_MSN1;P1;A;2.0;-;B0QQA2504A0-03;fournisseur_11;supplier_11;2;Speedshop;3;53.0;1;Stock Available;Stock disponible;supplier_11;fournisseur_11;A00;False;False;5.0;Speedshop;53.0;53.0;0.151063171;0.011520112;106.0;106.0;0.100708781;0.006736604;devise_2;-83;1393459200000000000;1404432000000000000;1393804800000000000;1404864000000000000;1409788800000000000;1411084800000000000;1411344000000000000;1401062400000000000;1411603200000000000;1394064000000000000
559;15926;PE;SERRATED SHIM;programme_2;code_filiere_33;2.0;magasin_14;False;False;famille_code_filiere_2;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A.3;P2_MSN1;P1;A;2.0;-;B0QQA25012I0-09;fournisseur_9;supplier_9;1;Speedshop;10;50.0;10;Stock Available;Stock disponible;supplier_9;fournisseur_9;A00;False;False;10.0;Speedshop;50.0;50.0;0.015731765;0.009989672;100.0;100.0;0.010487844;0.006659823;devise_2;-46;1392854400000000000;1397779200000000000;1393545600000000000;1396396800000000000;1402272000000000000;1401062400000000000;1401494400000000000;1401753600000000000;1401753600000000000;1395273600000000000
560;15928;PE;SERRATED SHIM;programme_2;code_filiere_33;1.0;magasin_14;False;False;famille_code_filiere_2;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A.3;P2_MSN1;P1;A;2.0;176-002;B0QQA25012I0-09;fournisseur_9;supplier_9;1;Speedshop;5;50.0;5;Stock Available;Stock disponible;supplier_9;fournisseur_9;A00;False;False;5.0;Speedshop;50.0;50.0;0.015731765;0.011656445;100.0;100.0;0.010487844;0.007770926;devise_2;-7;1393459200000000000;1401148800000000000;1394409600000000000;1396396800000000000;1402272000000000000;1401062400000000000;1401494400000000000;1401753600000000000;1401753600000000000;1395273600000000000
561;15929;PE;PLATE, SERRATED, OWEED;programme_2;code_filiere_33;1.0;magasin_14;False;False;famille_code_filiere_2;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A.3;P2_MSN1;P1;A;2.0;176-002;B0QQA25012I0-09;fournisseur_9;supplier_9;1;Speedshop;5;50.0;5;Stock Available;Stock disponible;supplier_9;fournisseur_9;A00;False;False;5.0;Speedshop;50.0;50.0;0.015731765;0.011656445;100.0;100.0;0.010487844;0.007770926;devise_2;-6;1393459200000000000;1401148800000000000;1394409600000000000;1396396800000000000;1400544000000000000;1401062400000000000;1401494400000000000;1401753600000000000;1401667200000000000;1395273600000000000
562;15932;PE;STRINGER 27, FWD LOWER PANEL, AFT;programme_2;code_filiere_6;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A.6;P2_MSN1;P0;A;2.0;-;B0BAMS516003K5-01;fournisseur_18;supplier_18;1;Standard;2;40.0;2;Stock Available;Stock disponible;supplier_18;fournisseur_18;A00;False;False;2.0;Speedshop;45.0;45.0;0.052837765;0.011319963;90.0;90.0;0.052837765;0.011319963;devise_2;-59;1393459200000000000;1392595200000000000;1393804800000000000;1395360000000000000;1397606400000000000;1397606400000000000;1397692800000000000;1397606400000000000;1397692800000000000;1394150400000000000
563;15934;PE;FITTING, FWD LOWER PANEL, JACK EGRE;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A.4;P2_MSN1;P0;A;2.0;-;B0QQA25012I4-03;fournisseur_9;supplier_9;1;Speedshop;5;25.0;5;Stock Available;Stock disponible;supplier_9;fournisseur_9;A00;False;False;5.0;Speedshop;25.0;25.0;0.016304225;0.018735366;50.0;50.0;0.011322378;0.013103766;devise_2;-81;1393459200000000000;1392595200000000000;1393804800000000000;1395273600000000000;1397174400000000000;1398643200000000000;1399420800000000000;1397174400000000000;1399593600000000000;1394150400000000000
