;id_reference;type_reference;designation;programme;code_filiere;coeff_avion;magasin;livrable;constituant;famille_code_filiere;norm_mat_inge;norm_mat_fab;indice_manufacturing;avion_impacte_pp;priorite_pp;indice_client_pp;classe_piece_ref_pp;procedes_speciaux_ind;cms_mat_pp;fournisseur_cmde;supplier_cmde;rang_appro;type_cycle;quantite_commande;cycle_negocie;quantite_receptionnee;etat_reference;etat_reference.1;supplier_achat;fournisseur_achat;indice_client.1;autonomie_matiere;autonomie_quincaillerie;quantite_FAI;type_cycle.1;cycle_fil_rouge_1ere_commande;cycle_fil_rouge_recommande;NRC_fil_rouge_total;RC_fil_rouge;cycle_standard_1ere_commande;cycle_standard_recommande;NRC_standard_total;RC_standard;devise;lag_time;date_reception_OMP_new;date_besoin_client_new;date_transmission_proc_new;date_emission_commande_new;date_livraison_contractuelle_new;date_livraison_previsionnelle_S_new;date_reception_effective_new;date_livraison_contractuelle_initiale_new;date_liberation_new;date_affectation_new
509;15856;0;1305;2;9;1.0;5;False;False;3;33;33;26;2;1;1;2.0;2;20;2;2;1;2;2;30.0;2;4;4;3;3;2;0;0;2.0;2;35.0;35.0;0.019670745;0.00993199;70.0;70.0;0.019670745;0.005236977;2;28;54;77;58;37;51;37;45;64;35;40
510;15857;0;1305;2;9;1.0;5;False;False;3;33;33;26;2;1;1;2.0;2;20;2;2;1;2;2;30.0;2;4;4;3;3;2;0;0;2.0;2;35.0;35.0;0.019670745;0.00993199;70.0;70.0;0.019670745;0.005236977;2;21;54;77;58;37;51;41;52;64;39;40
511;15860;0;469;2;0;1.0;5;False;False;1;21;21;13;2;2;1;2.0;1;104;0;0;1;1;5;35.0;5;4;4;1;1;2;0;0;5.0;1;35.0;35.0;0.041515387;0.00060386;70.0;70.0;0.026418883;0.00060386;2;13;54;77;59;25;56;50;58;70;44;43
512;15861;0;469;2;0;1.0;5;False;False;1;21;21;13;2;2;1;2.0;1;104;0;0;1;1;5;35.0;5;4;4;1;1;2;0;0;5.0;1;35.0;35.0;0.041515387;0.00060386;70.0;70.0;0.026418883;0.00060386;2;13;54;77;59;25;56;50;58;70;44;43
513;15862;0;672;2;26;1.0;5;False;False;4;47;47;14;2;1;1;2.0;1;38;8;8;1;2;2;25.0;2;4;4;9;9;2;0;0;2.0;2;45.0;45.0;0.031702659;0.010162363;90.0;90.0;0.031702659;0.010162363;2;-46;54;35;57;23;41;23;29;55;17;40
514;15863;0;672;2;26;1.0;5;False;False;4;47;47;14;2;1;1;2.0;1;38;8;8;1;2;2;25.0;2;4;4;9;9;2;0;0;2.0;2;45.0;45.0;0.031702659;0.010162363;90.0;90.0;0.031702659;0.010162363;2;-46;54;35;57;23;41;23;29;55;17;40
515;15865;0;152;2;9;1.0;4;False;False;3;37;37;25;2;1;1;2.0;2;23;2;2;2;2;1;30.0;1;4;4;3;3;2;0;0;2.0;2;35.0;35.0;0.02232773;0.023321231;70.0;70.0;0.02232773;0.018626218;2;-63;54;52;58;37;75;79;86;64;71;40
516;15866;0;153;2;9;1.0;4;False;False;3;37;37;25;2;1;1;2.0;2;23;2;2;1;2;2;30.0;1;4;4;3;3;2;0;0;2.0;2;35.0;35.0;0.06793427;0.032184707;70.0;70.0;0.06793427;0.032184691;2;-59;54;52;58;37;75;76;84;64;68;40
517;15868;0;1159;2;9;1.0;5;False;False;3;30;30;29;2;1;1;2.0;2;17;2;2;1;2;2;30.0;2;4;4;3;3;2;0;0;2.0;2;35.0;35.0;0.06793427;0.035124641;70.0;70.0;0.06793427;0.030429571;2;-34;54;54;58;37;69;57;64;64;50;40
518;15868;0;1159;2;9;1.0;5;False;False;3;30;30;29;2;1;1;2.0;2;17;2;2;1;2;2;30.0;2;4;4;3;3;0;2;0;1.0;2;200.93254717;38.9047501237;0.055465358927;0.0161577308311;401.86509434;77.8095002474;0.0;0.037428372;2;-34;54;54;58;37;69;57;64;64;50;168
519;15869;0;155;2;9;1.0;4;False;False;3;38;38;25;2;1;1;2.0;2;24;2;2;1;2;2;30.0;1;4;4;3;3;2;0;0;2.0;2;35.0;35.0;0.06793427;0.03699363;70.0;70.0;0.06793427;0.032298669;2;-83;54;52;58;37;75;59;70;64;85;40
520;15870;0;1281;2;9;1.0;5;False;False;3;30;30;26;2;1;1;2.0;2;17;2;2;2;2;1;30.0;1;4;4;3;3;2;0;0;2.0;2;35.0;35.0;0.019670745;0.014180599;70.0;70.0;0.019670745;0.009485587;2;-10;54;77;58;37;53;69;77;64;62;40
521;15871;0;1252;2;9;1.0;5;False;False;3;30;30;25;2;1;1;2.0;2;17;2;2;1;2;2;30.0;2;4;4;3;3;2;0;0;2.0;2;35.0;35.0;0.019670745;0.014180599;70.0;70.0;0.019670745;0.009485587;2;27;54;77;58;37;51;41;49;64;36;40
522;15872;0;661;2;5;1.0;5;False;False;4;47;47;26;2;1;1;2.0;2;38;0;0;1;1;5;50.0;5;4;4;1;1;2;0;0;5.0;1;50.0;50.0;0.046233045;0.00173323;100.0;100.0;0.026418883;0.00173323;2;-3;54;77;63;28;75;59;69;86;57;46
523;15873;0;904;2;5;1.0;5;False;False;4;47;47;14;2;1;1;2.0;1;38;0;0;1;1;5;50.0;5;4;4;1;1;2;0;0;5.0;1;50.0;50.0;0.046233045;0.001862758;100.0;100.0;0.026418883;0.001862758;2;-1;54;77;63;28;78;65;69;86;55;46
524;15874;0;904;2;5;1.0;5;False;False;4;47;47;14;2;1;1;2.0;1;38;0;0;1;1;5;50.0;5;4;4;1;1;2;0;0;5.0;1;50.0;50.0;0.046233045;0.001862758;100.0;100.0;0.026418883;0.001862758;2;-6;54;77;63;28;78;65;69;86;58;46
525;15875;0;904;2;5;1.0;5;False;False;4;47;47;14;2;1;1;2.0;1;38;0;0;1;1;5;50.0;5;4;4;1;1;2;0;0;5.0;1;50.0;50.0;0.046233045;0.001748175;100.0;100.0;0.026418883;0.001748175;2;-3;54;77;63;28;75;59;69;86;57;46
526;15877;0;904;2;5;1.0;5;False;False;4;47;47;13;2;1;1;2.0;1;38;0;0;1;1;5;50.0;5;4;4;1;1;2;0;0;5.0;1;50.0;50.0;0.046233045;0.001747269;100.0;100.0;0.026418883;0.001747269;2;-1;54;77;63;28;75;59;69;86;55;46
527;15881;0;880;2;5;1.0;5;False;False;4;47;47;26;2;1;1;2.0;2;55;2;2;1;1;5;35.0;5;4;4;3;3;2;0;0;5.0;1;35.0;35.0;0.06793427;0.036206583;70.0;70.0;0.06793427;0.031511538;2;-20;54;77;58;52;92;79;85;71;69;43
528;15882;0;880;2;5;1.0;5;False;False;4;47;47;26;2;1;1;2.0;2;55;2;2;1;1;5;35.0;2;4;4;3;3;2;0;0;5.0;1;35.0;35.0;0.06793427;0.036206583;70.0;70.0;0.06793427;0.031511538;2;-20;54;77;58;52;92;79;85;71;69;43
529;15885;0;1168;2;5;1.0;5;False;False;4;19;19;13;2;1;1;2.0;1;98;0;0;1;1;5;60.0;5;4;4;1;1;2;0;0;5.0;1;50.0;50.0;0.072651927;0.004102022;100.0;100.0;0.041515387;0.004102022;2;-1;54;77;63;28;82;59;69;93;55;46
530;15886;0;1053;2;15;1.0;4;False;False;4;19;19;26;2;2;1;2.0;2;89;2;2;1;1;5;35.0;5;4;4;3;3;2;0;0;5.0;2;35.0;35.0;0.050784641;0.007544025;70.0;70.0;0.050784641;0.002849012;2;49;54;91;58;43;63;54;60;89;46;41
531;15890;0;469;2;5;1.0;5;False;False;4;47;47;14;2;2;1;2.0;1;38;21;21;1;1;5;25.0;5;4;4;24;24;2;0;0;5.0;1;25.0;25.0;0.015883032;0.011965218;50.0;50.0;0.010588688;0.007976842;2;-6;55;77;59;34;85;61;70;61;58;43
532;15891;0;469;2;5;1.0;5;False;False;4;47;47;14;2;2;1;2.0;1;38;21;21;1;1;5;25.0;5;4;4;24;24;2;0;0;5.0;1;25.0;25.0;0.015883032;0.011965218;50.0;50.0;0.010588688;0.007976842;2;6;55;77;59;34;85;72;64;61;49;43
533;15892;0;661;2;5;1.0;5;False;False;4;47;47;26;2;1;1;2.0;2;44;0;0;1;1;5;50.0;5;4;4;1;1;2;0;0;5.0;1;50.0;50.0;0.046233045;0.00173323;100.0;100.0;0.026418883;0.00173323;2;-1;57;77;63;28;75;59;69;86;55;46
534;15893;0;661;2;5;1.0;5;False;False;4;47;47;27;2;1;1;2.0;2;44;0;0;1;1;5;50.0;5;4;4;1;1;2;0;0;5.0;1;50.0;50.0;0.046233045;0.001720247;100.0;100.0;0.026418883;0.001720247;2;-6;57;77;63;28;75;59;69;86;58;46
535;15894;0;661;2;5;1.0;5;False;False;4;47;47;26;2;1;1;2.0;2;44;0;0;1;1;5;50.0;5;4;4;1;1;2;0;0;5.0;1;50.0;50.0;0.046233045;0.001738664;100.0;100.0;0.026418883;0.001738664;2;-1;57;77;63;28;75;59;69;86;55;46
536;15896;0;661;2;15;2.0;5;False;False;4;47;47;26;2;1;1;2.0;2;44;0;0;1;1;10;50.0;10;4;4;1;1;2;0;0;10.0;1;50.0;40.0;0.046233045;0.001740778;100.0;80.0;0.026418883;0.001740778;2;-1;57;77;63;28;75;59;69;86;55;46
537;15897;0;661;2;15;2.0;5;False;False;4;47;47;26;2;1;1;2.0;2;44;0;0;1;1;10;50.0;10;4;4;1;1;2;0;0;10.0;1;50.0;40.0;0.046233045;0.001740778;100.0;80.0;0.026418883;0.001740778;2;-3;57;77;63;28;75;59;69;86;57;46
538;15900;0;54;2;7;2.0;4;False;False;4;19;19;14;2;1;1;2.0;1;89;21;21;1;1;10;25.0;10;4;4;24;24;2;0;0;10.0;1;25.0;25.0;0.01474853;0.011209004;50.0;50.0;0.009832353;0.00747277;2;-23;57;48;63;34;52;41;49;66;36;47
539;15901;0;453;2;1;1.0;4;False;False;1;22;22;14;2;2;1;2.0;1;128;1;1;1;1;5;36.0;5;4;4;2;2;2;0;0;5.0;1;36.0;36.0;0.021874835;0.010651726;72.0;72.0;0.014583223;0.005901611;2;-130;57;43;61;67;73;92;105;71;96;42
540;15902;0;1158;2;9;16.0;5;False;False;3;40;40;28;2;1;1;2.0;2;28;2;2;1;2;32;35.0;10;4;4;3;3;2;0;0;32.0;2;30.0;30.0;0.02232773;0.01561673;60.0;60.0;0.02232773;0.010921717;2;-33;58;54;63;43;76;58;62;73;49;44
541;15904;0;453;2;27;1.0;4;False;False;4;22;22;14;0;2;1;2.0;1;133;21;21;2;1;5;25.0;3;4;4;24;24;2;0;0;5.0;1;25.0;25.0;0.017206694;0.01143681;50.0;50.0;0.011471079;0.007624641;2;-71;58;48;64;32;55;37;83;69;70;50
542;15904;0;453;2;27;1.0;4;False;False;4;22;22;14;0;2;1;2.0;1;133;21;21;3;1;2;25.0;2;4;4;24;24;2;0;0;5.0;1;25.0;25.0;0.017206694;0.01143681;50.0;50.0;0.011471079;0.007624641;2;-149;58;48;64;32;55;136;144;69;126;50
543;15905;0;917;2;8;1.0;4;False;False;4;22;22;13;0;1;1;1.0;1;133;21;21;2;1;3;40.0;2;4;4;24;24;2;0;0;5.0;1;40.0;40.0;0.012143326;0.019107344;80.0;80.0;0.0080955;0.012738279;2;66;58;90;64;34;72;61;45;82;34;44
544;15905;0;917;2;8;1.0;4;False;False;4;22;22;13;0;1;1;1.0;1;133;21;21;1;1;5;40.0;2;4;4;24;24;2;0;0;5.0;1;40.0;40.0;0.012143326;0.019107344;80.0;80.0;0.0080955;0.012738279;2;66;58;90;64;34;53;42;45;78;34;44
545;15905;0;917;2;8;1.0;4;False;False;4;22;22;13;0;1;1;1.0;1;133;21;21;3;1;1;40.0;5;4;4;24;24;2;0;0;5.0;1;40.0;40.0;0.012143326;0.019107344;80.0;80.0;0.0080955;0.012738279;2;8;58;90;64;34;72;61;92;82;76;44
546;15911;1;505;2;0;19.0;3;False;False;1;22;22;9;2;2;1;3.0;1;120;0;0;1;1;74;50.0;74;4;4;1;1;2;0;0;74.0;1;50.0;50.0;0.049063639;0.00172704;100.0;100.0;0.026418883;0.00172704;2;-187;59;56;80;57;112;122;133;117;165;75
547;15912;1;505;2;0;18.0;3;False;False;1;22;22;9;2;2;1;3.0;1;120;0;0;1;1;68;50.0;68;4;4;1;1;2;0;0;68.0;1;50.0;50.0;0.049063639;0.001704999;100.0;100.0;0.026418883;0.001704999;2;-137;59;56;80;57;112;102;124;117;127;75
548;15915;0;1248;2;9;3.0;5;False;False;3;30;30;25;2;1;1;2.0;2;17;2;2;1;2;6;35.0;4;4;4;3;3;2;0;0;6.0;2;30.0;30.0;0.019670745;0.011463833;60.0;60.0;0.019670745;0.00676882;2;5;59;77;63;43;69;48;59;73;50;44
549;15916;0;1253;2;9;2.0;5;False;False;3;30;30;25;2;1;1;2.0;2;17;2;2;1;2;4;35.0;4;4;4;3;3;2;0;0;4.0;2;30.0;30.0;0.019670745;0.011287505;60.0;60.0;0.019670745;0.006592493;2;21;59;77;63;43;69;51;52;73;39;44
550;15917;0;168;2;26;1.0;5;False;False;4;47;47;17;2;1;1;2.0;1;45;8;8;2;2;1;45.0;1;4;4;9;9;2;0;0;2.0;1;45.0;45.0;0.052837765;0.022200316;90.0;90.0;0.052837765;0.022200316;2;118;59;111;63;35;57;41;49;71;39;45
551;15917;0;168;2;26;1.0;5;False;False;4;47;47;17;2;1;1;2.0;1;45;8;8;1;2;2;45.0;1;4;4;9;9;2;0;0;2.0;1;45.0;45.0;0.052837765;0.022200316;90.0;90.0;0.052837765;0.022200316;2;119;59;111;63;35;57;38;42;71;38;45
552;15920;0;661;2;15;1.0;5;False;False;4;47;47;26;2;1;1;2.0;2;38;0;0;1;1;5;50.0;5;4;4;1;1;2;0;0;5.0;1;50.0;40.0;0.046233045;0.001736551;100.0;80.0;0.026418883;0.001736551;2;-3;59;77;63;28;75;59;69;86;57;46
553;15921;0;1157;2;5;1.0;5;False;False;4;19;19;25;2;1;1;2.0;2;95;0;0;1;1;5;60.0;5;4;4;1;1;2;0;0;5.0;1;50.0;50.0;0.072651927;0.003970985;100.0;100.0;0.041515387;0.003970985;2;-1;59;77;63;28;82;59;69;93;55;46
554;15923;0;778;2;5;1.0;5;False;False;4;19;19;25;2;2;1;2.0;2;93;0;0;1;1;5;50.0;5;4;4;1;1;2;0;0;5.0;1;50.0;50.0;0.039628324;0.001801315;100.0;100.0;0.022644757;0.001801315;2;-1;59;77;63;28;75;59;69;86;55;46
555;15924;0;804;2;10;1.0;4;False;False;1;21;21;14;2;2;1;2.0;1;103;1;1;1;1;5;53.0;2;4;4;2;2;2;0;0;5.0;1;53.0;53.0;0.151055623;0.011520112;106.0;106.0;0.100708781;0.006736604;2;45;59;91;63;57;68;54;60;88;48;44
556;15925;0;805;2;10;1.0;4;False;False;1;21;21;14;2;2;1;2.0;1;103;1;1;1;1;5;53.0;2;4;4;2;2;2;0;0;5.0;1;53.0;53.0;0.151063171;0.011520112;106.0;106.0;0.100708781;0.006736604;2;45;59;91;63;57;68;54;60;88;48;44
557;15925;0;805;2;10;1.0;4;False;False;1;21;21;14;2;2;1;2.0;1;103;1;1;3;1;3;53.0;2;4;4;2;2;2;0;0;5.0;1;53.0;53.0;0.151063171;0.011520112;106.0;106.0;0.100708781;0.006736604;2;-137;59;91;63;87;177;187;202;88;181;44
558;15925;0;805;2;10;1.0;4;False;False;1;21;21;14;2;2;1;2.0;1;103;1;1;2;1;3;53.0;1;4;4;2;2;2;0;0;5.0;1;53.0;53.0;0.151063171;0.011520112;106.0;106.0;0.100708781;0.006736604;2;-83;59;91;63;87;141;145;159;88;143;44
559;15926;0;1078;2;18;2.0;5;False;False;2;19;19;13;2;2;1;2.0;1;81;21;21;1;1;10;50.0;10;4;4;24;24;2;0;0;10.0;1;50.0;50.0;0.015731765;0.009989672;100.0;100.0;0.010487844;0.006659823;2;-46;54;54;62;38;85;61;73;92;59;52
560;15928;0;1078;2;18;1.0;5;False;False;2;19;19;13;2;2;1;2.0;6;81;21;21;1;1;5;50.0;5;4;4;24;24;2;0;0;5.0;1;50.0;50.0;0.015731765;0.011656445;100.0;100.0;0.010487844;0.007770926;2;-7;59;77;68;38;85;61;73;92;59;52
561;15929;0;951;2;18;1.0;5;False;False;2;19;19;13;2;2;1;2.0;6;81;21;21;1;1;5;50.0;5;4;4;24;24;2;0;0;5.0;1;50.0;50.0;0.015731765;0.011656445;100.0;100.0;0.010487844;0.007770926;2;-6;59;77;68;38;74;61;73;92;58;52
562;15932;0;1279;2;26;1.0;5;False;False;4;47;47;16;2;1;1;2.0;1;45;8;8;1;2;2;40.0;2;4;4;9;9;2;0;0;2.0;1;45.0;45.0;0.052837765;0.011319963;90.0;90.0;0.052837765;0.011319963;2;-59;59;35;63;35;53;35;42;67;27;45
563;15934;0;580;2;5;1.0;5;False;False;4;19;19;14;2;1;1;2.0;1;89;21;21;1;1;5;25.0;5;4;4;24;24;2;0;0;5.0;1;25.0;25.0;0.016304225;0.018735366;50.0;50.0;0.011322378;0.013103766;2;-81;59;35;63;34;50;42;54;64;41;45
564;15935;0;580;2;5;1.0;5;False;False;4;19;19;14;2;1;1;2.0;1;89;21;21;1;1;5;25.0;5;4;4;24;24;2;0;0;5.0;1;25.0;25.0;0.016304225;0.018735366;50.0;50.0;0.011322378;0.013103766;2;-81;59;35;63;34;50;42;54;64;41;45
565;15945;0;1106;2;9;1.0;5;False;False;3;39;39;26;2;1;1;2.0;2;26;2;2;1;1;2;30.0;2;4;4;3;3;2;0;0;2.0;1;30.0;30.0;0.02232773;0.015093485;60.0;60.0;0.02232773;0.010398472;2;-91;60;35;64;43;58;50;60;68;47;44
566;15946;0;1161;2;9;1.0;5;False;False;3;40;40;28;2;1;1;2.0;2;28;2;2;1;2;2;35.0;1;4;4;3;3;2;0;0;2.0;2;30.0;30.0;0.02232773;0.01561673;60.0;60.0;0.02232773;0.010921717;2;-51;61;51;64;43;84;70;74;73;60;44
567;15947;0;753;2;5;1.0;5;False;False;4;19;19;17;2;2;1;2.0;6;98;2;2;2;1;1;35.0;1;4;4;3;3;2;0;0;5.0;1;35.0;35.0;0.056626988;0.008620733;70.0;70.0;0.056626988;0.003925695;2;-74;61;51;64;51;63;80;87;75;78;47
568;15947;0;753;2;5;1.0;5;False;False;4;19;19;17;2;2;1;2.0;6;98;2;2;1;1;5;35.0;4;4;4;3;3;2;0;0;5.0;1;35.0;35.0;0.056626988;0.008620733;70.0;70.0;0.056626988;0.003925695;2;-43;61;51;64;51;63;57;68;75;54;47
569;15948;0;749;2;15;1.0;5;False;False;4;21;21;13;2;2;1;2.0;1;113;21;21;1;1;5;25.0;5;4;4;24;24;2;0;0;5.0;1;25.0;25.0;0.01474853;0.008558246;50.0;50.0;0.009832353;0.005705573;2;-60;61;51;64;32;55;49;82;69;67;50
570;15949;0;469;2;5;1.0;5;False;False;4;47;47;13;2;1;1;2.0;6;38;0;0;1;1;5;50.0;5;4;4;1;1;2;0;0;5.0;1;50.0;50.0;0.046233045;0.001738664;100.0;100.0;0.026418883;0.001738664;2;-3;61;77;64;28;75;59;69;86;57;46
571;15951;0;456;2;0;1.0;5;False;False;1;21;21;14;2;2;1;2.0;1;105;0;0;1;1;5;35.0;5;4;4;1;1;2;0;0;5.0;1;35.0;35.0;0.041515387;0.00068523;70.0;70.0;0.026418883;0.00068523;2;-86;61;35;63;27;60;50;58;73;44;44
572;15952;0;456;2;0;1.0;5;False;False;1;21;21;14;2;2;1;2.0;1;105;0;0;1;1;5;35.0;5;4;4;1;1;2;0;0;5.0;1;35.0;35.0;0.041515387;0.00068523;70.0;70.0;0.026418883;0.00068523;2;-86;61;35;63;27;60;50;58;73;44;44
573;15954;0;1243;2;9;6.0;5;False;False;3;30;30;25;2;1;1;2.0;2;17;2;2;1;2;12;35.0;12;4;4;3;3;2;0;0;12.0;2;30.0;30.0;0.019670745;0.011463833;60.0;60.0;0.019670745;0.00676882;2;-77;62;39;64;43;69;54;59;73;45;44
574;15956;0;1270;2;9;2.0;5;False;False;3;30;30;26;2;1;1;2.0;2;17;2;2;1;1;4;30.0;4;4;4;3;3;2;0;0;4.0;1;30.0;30.0;0.02232773;0.030587179;60.0;60.0;0.02232773;0.025892166;2;-96;62;35;64;43;58;60;67;68;52;44
575;15958;0;794;2;5;2.0;5;False;False;4;19;19;13;2;2;1;2.0;6;89;2;2;2;1;6;35.0;4;4;4;3;3;2;0;0;5.0;1;35.0;35.0;0.056626988;0.007845912;70.0;70.0;0.056626988;0.003150942;2;-26;62;54;65;51;63;41;58;75;44;47
576;15960;0;1054;2;7;1.0;5;False;False;4;19;19;13;2;2;1;2.0;6;87;2;2;1;1;5;35.0;5;4;4;3;3;2;0;0;5.0;1;35.0;35.0;0.060114281;0.00757173;70.0;70.0;0.060114281;0.00287679;2;-38;62;54;65;51;63;58;65;75;53;47
577;15961;0;1359;2;7;1.0;5;False;False;4;19;19;13;2;2;1;2.0;6;87;2;2;1;1;5;35.0;5;4;4;3;3;2;0;0;5.0;1;35.0;35.0;0.060114281;0.00757173;70.0;70.0;0.060114281;0.00287679;2;-34;62;54;65;51;63;62;64;75;50;47
578;15964;0;748;2;1;1.0;5;False;False;1;21;21;13;0;1;1;2.0;1;106;1;1;1;1;5;28.0;5;4;4;2;2;2;0;0;5.0;1;28.0;28.0;0.021874835;0.030624769;56.0;56.0;0.014583223;0.020416513;2;-16;63;77;66;67;82;68;81;69;66;48
579;15968;0;469;2;5;1.0;5;False;False;4;47;47;13;0;2;1;2.0;1;38;2;2;1;2;5;61.0;5;4;4;3;3;2;0;0;5.0;2;35.0;35.0;0.056626988;0.007907549;70.0;70.0;0.056626988;0.003212536;2;-7;63;77;66;60;92;75;74;104;59;53
580;15969;0;469;2;5;1.0;5;False;False;4;47;47;13;0;2;1;2.0;1;38;2;2;1;2;5;61.0;5;4;4;3;3;2;0;0;5.0;2;35.0;35.0;0.056626988;0.007907549;70.0;70.0;0.056626988;0.003212536;2;-7;63;77;66;60;92;75;74;104;59;53
581;15973;0;1422;2;9;1.0;4;False;False;3;38;38;25;2;1;1;2.0;2;24;2;2;1;2;2;35.0;1;4;4;3;3;2;0;0;2.0;2;30.0;30.0;0.06793427;0.036817388;60.0;60.0;0.06793427;0.032122342;2;-51;63;52;66;51;61;74;75;75;62;47
582;15975;0;1107;2;9;1.0;5;False;False;3;38;38;26;2;1;1;2.0;2;24;2;2;1;1;2;30.0;2;4;4;3;3;2;0;0;2.0;1;30.0;30.0;0.052837765;0.016154655;60.0;60.0;0.052837765;0.011459606;2;-59;63;45;66;51;54;57;64;72;50;47
583;15976;0;1107;2;9;1.0;5;False;False;3;38;38;26;2;1;1;2.0;2;24;2;2;1;1;2;30.0;2;4;4;3;3;2;0;0;2.0;1;30.0;30.0;0.052837765;0.016154655;60.0;60.0;0.052837765;0.011459606;2;-60;63;45;66;51;54;54;65;72;51;47
584;15977;0;615;2;26;1.0;5;False;False;4;47;47;34;2;1;1;2.0;1;38;2;2;1;1;1;25.0;1;4;4;3;3;2;0;0;2.0;1;25.0;30.0;0.128320287;0.086775819;50.0;60.0;0.128320287;0.044490455;2;-59;64;65;67;51;64;75;85;66;83;47
585;15977;0;615;2;26;1.0;5;False;False;4;47;47;34;2;1;1;2.0;1;38;2;2;2;1;1;25.0;1;4;4;3;3;2;0;0;2.0;1;25.0;30.0;0.128320287;0.086775819;50.0;60.0;0.128320287;0.044490455;2;-59;64;65;67;51;64;82;89;66;83;47
586;15978;0;1400;2;5;1.0;5;False;False;4;19;19;13;2;2;1;2.0;6;89;2;2;1;1;5;35.0;4;4;4;3;3;2;0;0;5.0;1;35.0;35.0;0.007548252;0.007873343;70.0;70.0;0.007548252;0.003178267;2;-41;64;52;67;52;65;59;66;77;54;49
587;15979;0;1401;2;5;1.0;5;False;False;4;19;19;13;2;2;1;2.0;6;89;2;2;1;1;5;35.0;5;4;4;3;3;2;0;0;5.0;1;35.0;35.0;0.007548252;0.007873343;70.0;70.0;0.007548252;0.003178267;2;-41;64;52;67;52;65;59;66;77;54;49
588;15980;0;394;2;9;1.0;4;False;False;3;37;37;25;2;1;1;2.0;2;23;2;2;1;2;2;35.0;2;4;4;3;3;2;0;0;2.0;2;30.0;30.0;0.06793427;0.036093533;60.0;60.0;0.06793427;0.031398465;2;-28;64;73;68;51;61;76;85;75;69;47
589;15981;0;1169;2;9;1.0;5;False;False;3;30;30;25;2;1;1;2.0;2;17;2;2;1;2;2;35.0;2;4;4;3;3;2;0;0;2.0;2;30.0;30.0;0.019670745;0.011667452;60.0;60.0;0.019670745;0.006972472;2;5;64;77;69;50;62;54;64;77;50;49
590;15982;0;1166;2;9;2.0;5;False;False;3;30;30;25;2;1;1;2.0;2;17;2;2;1;2;4;35.0;4;4;4;3;3;2;0;0;4.0;2;30.0;30.0;0.019670745;0.011904936;60.0;60.0;0.019670745;0.00720994;2;5;64;77;69;50;62;54;64;77;50;49
591;15983;0;469;2;5;1.0;5;False;False;4;47;47;14;2;2;1;2.0;1;38;2;2;1;2;5;61.0;5;4;4;3;3;2;0;0;5.0;2;35.0;35.0;0.056626988;0.007872648;70.0;70.0;0.056626988;0.003177663;2;-16;64;77;67;60;95;75;79;104;66;53
592;15984;0;469;2;5;1.0;5;False;False;4;47;47;14;2;2;1;2.0;1;38;2;2;1;2;5;61.0;5;4;4;3;3;2;0;0;5.0;2;35.0;35.0;0.056626988;0.007872648;70.0;70.0;0.056626988;0.003177663;2;-14;64;77;67;60;95;75;77;104;64;53
593;15985;0;470;2;5;1.0;5;False;False;4;47;47;13;2;2;1;2.0;1;38;2;2;1;2;5;61.0;5;4;4;3;3;2;0;0;5.0;2;35.0;35.0;0.056626988;0.007883238;70.0;70.0;0.056626988;0.003188231;2;-43;64;77;67;60;92;96;102;104;86;53
594;15986;0;972;2;7;1.0;4;False;False;4;19;19;13;2;1;1;2.0;6;93;21;21;1;1;5;25.0;5;4;4;24;24;2;0;0;5.0;1;25.0;25.0;0.02212287;0.042106264;50.0;50.0;0.01474853;0.028070893;2;-84;64;35;67;32;55;49;57;69;42;50
595;15987;0;972;2;7;1.0;4;False;False;4;19;19;13;2;1;1;2.0;6;93;21;21;1;1;5;25.0;5;4;4;24;24;2;0;0;5.0;1;25.0;25.0;0.02212287;0.043978231;50.0;50.0;0.01474853;0.02931877;2;-86;64;35;67;32;55;49;57;69;44;50
596;15988;0;1265;2;9;2.0;5;False;False;3;39;39;30;2;1;1;2.0;2;27;2;2;2;1;2;30.0;2;4;4;3;3;2;0;0;4.0;1;30.0;30.0;0.027656796;0.016575535;60.0;60.0;0.027656796;0.011880496;2;-54;65;49;69;50;58;66;74;73;58;49
597;15988;0;1265;2;9;2.0;5;False;False;3;39;39;30;2;1;1;2.0;2;27;2;2;1;1;4;30.0;2;4;4;3;3;2;0;0;4.0;1;30.0;30.0;0.027656796;0.016575535;60.0;60.0;0.027656796;0.011880496;2;-54;65;49;69;50;58;70;74;73;58;49
598;15989;0;1265;2;9;1.0;5;False;False;3;39;39;30;2;1;1;2.0;2;27;2;2;1;1;2;30.0;2;4;4;3;3;2;0;0;2.0;1;30.0;30.0;0.027656796;0.016575535;60.0;60.0;0.027656796;0.011880496;2;-44;65;55;69;50;58;70;74;73;58;49
599;15990;0;1162;2;9;1.0;5;False;False;3;30;30;28;2;1;1;2.0;2;17;2;2;1;2;2;35.0;2;4;4;3;3;2;0;0;2.0;2;30.0;30.0;0.019670745;0.012128613;60.0;60.0;0.019670745;0.00743367;2;-38;65;54;69;50;62;58;65;77;53;49
600;15991;0;752;2;5;1.0;5;False;False;4;19;19;17;0;2;1;2.0;1;95;2;2;1;1;5;35.0;5;4;4;3;3;2;0;0;5.0;1;35.0;35.0;0.056626988;0.008474725;70.0;70.0;0.056626988;0.003779712;2;-47;65;54;69;50;65;58;72;77;60;49
